KID,Name,Quality,Redshift,INC,Re,Re_err,Mag_H,sigma,sigma_err,Ve,Ve_err,Vopt,Vopt_err,Vout,Vout_err,Mstar,Mstar_err,Mgas,Mgas_err,MH2,MH2_err,MHI,MHI_err,Rot_Disp_ratio_int
363,S-CFHT-NBJ-2048,1,0.815117006390714,53,2.6084435,1.5650661,-19.87,18.4501851136903,3.45461788121357,124.838321522903,44.544435638253,110.102232280243,15.8299262752898,95.6089904651212,10.4452345388479,1358408841.45771,625994857.814613,139256510888.191,67366014616.49636,1130606790.91423,447404426.21103215,103854063231.035,67364528904.976456,2.34334063820776
364,S-CFHT-NBJ-956,2,0.808736768238226,64.3962937959766,3.7420652,1.7250068,-21.68,28.5313463400556,1.83773252179833,78.1086032561739,7.93383894046625,126.296158686746,8.91508544138663,162.994914082809,11.3711090560707,7194991691.41558,3315664373.92423,52220373897.8764,96219905867.16963,1555592751.34318,2396362312.3554616,38093820410.9272,96190060467.57071,5.04868520909627
367,S-NBJ-CFHT-1713,2,0.761876154587984,69.3174613920139,2.7834086,1.283088,-22.07,40.7204741147275,3.25928837937161,126.787678080823,46.6710672296656,159.175937914794,18.6530960440214,206.383215795066,10.1046401686954,10304574298.2096,4748651750.32701,50478015343.9322,113859497817.67314,1825876987.08472,3465533721.864326,36580555155.5244,113806745491.27278,4.42295289720566
371,S-NBJ-CFHT-1739,2,0.803848965861688,40.6103801253445,2.082567,0.960016,-23.12,25.5408985645908,2.35305022270805,183.690704624123,53.7897561185647,175.539049265501,6.20444158313305,189.182667513601,13.9511363782822,27103820905.7648,12490240048.7395,51007566984.3099,133530716323.13223,4122374790.88412,9502176496.428835,35252024205.5833,133192195130.19345,7.15093334413958
373,S-NBJ-CFHT-1745,1,0.817216931756771,49.861721852877,2.1171663,0.9759654,-21.28,68.1786345681611,2.45054802092685,160.198601161413,50.0281780217538,176.443649499351,7.20918054194513,216.670556656015,6.49757297554487,4977719809.20375,2293880096.40726,103185780026.971,90274302581.48921,2341766700.53247,1700642830.0813537,75822566410.856,90258282282.23027,2.40871709780914
374,S-NBJ-CFHT-1759,2,0.803153783509892,27.0985139121146,3.1302242,1.8781346,-22.88,32.1975691210881,2.97009494508818,306.016035861871,99.356435459055,323.577946800426,22.1069186590836,339.176508036997,21.2493861393749,21728504991.9023,10013135940.9688,76854292930.5028,129816222728.7127,5267354974.22564,7736556390.578337,53824765380.6595,129585482901.31169,10.4590659002146
375,S-NBJ-CFHT-1770,1,0.772521048986929,62.1950304836486,2.0013447,0.9225744,-21.38,51.0453482611391,2.91752886295179,126.298748929521,56.5450863873593,145.442612082852,46.4631663161181,149.832784422979,13.2474326061111,5457953574.25342,2515185978.91863,108747332934.402,100228091105.87427,2447567021.8034,1872183909.0740626,79924636024.5105,100210604100.25497,2.22903373986687
376,S-NBJ-CFHT-1774,1,0.812180396215924,53,2.7643955,0,-21.46,16.4145689061045,3.50716669004997,146.656515083517,59.0075372458237,138.942987621119,22.7610916198324,125.781570146164,16.7161440216482,5875296753.88813,2707510024.83324,107604728195.071,95029378826.31218,2754759282.676,2025382813.94659,78834563092.0263,95007792651.82262,7.28618517480839
377,S-NBJ-CFHT-1787,1,0.813092849825738,66.0975232513393,3.762009,1.7342005,-22.69,30.2834088462468,1.83864369727138,159.26497948426,5.03277395444642,189.414363921706,9.81803527148174,183.557103842058,14.3981715872799,18240233531.1293,8405637571.94899,49923248955.1265,119217364544.7122,3053050896.8687,6292215286.154833,35240750419.7427,119051199220.24928,5.97098723732121
380,S-NBJ-CFHT-1793,2,0.815569883994844,74.2958439204243,4.528201,2.0873976,-21.72,45.8043919751877,3.76360955754229,139.946829550136,50.2736570806607,153.336985266692,14.166661152048,166.568300031495,11.935117752001,7465001516.2255,3440092864.62005,71968027430.3471,97749513391.04468,2232779630.43333,2538599281.725255,52432517142.7923,97716543542.39536,2.03155190992181
381,S-NBJ-CFHT-1795,2,0.80894638625275,34.3139277296183,7.21296,4.327776,-21.4,36.7274994291058,2.84579725562905,103.060023786322,11.0422196252807,104.335361354734,12.2339462790103,104.335361354734,12.2339462790103,5559426852.60215,2561947858.342,78142254225.8495,92545397605.02821,1905119266.31482,1876090197.438811,57321154104.9133,92526379500.35567,2.54030362671689
385,S-NBJ-CFHT-C343,2,0.809067505681362,67.8152668109199,2.0962715,0.96633345,-22.11,44.0780659209949,1.63492719627588,109.336325915013,36.9666228086896,132.994533097231,10.415684901231,162.599109722232,10.9963126804164,10691297668.4087,4926865284.98097,44362577371.8664,104801621578.47113,1795263196.06351,3584249942.702423,32005499380.3029,104740312381.74394,3.14952527576249
387,S-zvipe_z1_1055,2,0.968142355918616,42.7721305899825,2.4854577,1.4912746,-21.67,44.3537054024535,3.37725049314316,174.530820933372,59.3189723780994,168.290999681899,40.9862050732537,141.481571045447,8.10676423088141,7129026107.25854,3285265487.21592,98541320933.0231,76275409768.5612,3815114495.02265,2491281200.575542,71222711607.5192,76234714227.45403,1.94850576053937
388,S-zvipe_z1_1056,1,0.840075939912878,69.0720567919573,3.0692112,1.4148365,-22.72,57.5851891321296,3.64423526963769,145.691723116005,48.2536594048922,162.776630684558,11.7365361489079,163.427932051714,13.7146041373003,18751236277.1562,8641122708.36691,47074917916.3133,114120850401.38011,3076425986.98266,6464105117.131239,33081572879.196,113937631366.32628,2.44951563265283
389,S-zvipe_z1_1058,2,0.836124449563897,35.7546449131806,1.0939982,0.5043083,-22.67,34.0468263079082,2.78046655245505,163.94888346941,59.1521794748852,164.147602276527,49.449631869463,164.572175706017,29.7766797888228,17907304194.4687,8252213914.50171,60511868524.1575,115320568891.71066,3795232603.55656,6252130805.610295,42644087158.3466,115150963825.30771,4.04755961535652
393,S-zvipe_z1_1064,2,0.8004393924149,45.1105558130923,1.047302,0.48278236,-21.92,30.0772805418603,3.8853919624905,271.395924326702,100.772748529651,261.240656436273,83.3318937475472,237.580976177216,50.555027849327,8974912158.56582,4135904220.53724,58397888305.2693,103669360117.06439,2034226140.14414,3034567844.697363,42378693357.237,103624937274.1789,7.62943929979218
395,S-zvipe_z1_1066,1,0.974059760198326,48.5296400752217,1.2744509,0.5874928,-22.37,70.7189542267667,2.81070633174949,201.461036835871,74.4589258838384,224.355872310317,65.5683103794981,262.295272827358,41.2982173911303,13584088880.6634,6259948792.93244,72186087146.5409,86685219103.94861,4604361916.27602,4784705316.809699,50813327240.8007,86553069305.08513,2.59627069048734
397,S-zvipe_z1_1069,1,0.815069607874968,52.8086511892642,2.111762,0.97347414,-22.8,36.0658984138784,1.77728942923799,134.006883967058,41.3952947285473,181.843252401568,14.0257987628078,187.632008665773,21.2496326524252,20185052168.6848,9301867358.84092,43617355849.9956,120788153972.56711,2887434265.82149,6936463771.730677,30624001191.1083,120588820420.65112,5.064928216778
398,S-zvipe_z1_1070,2,0.799530419000244,33.5099772895836,5.798157,3.4788947,-21.61,60.0830527036233,3.6112191418539,220.494215442154,12.728806606824,256.756609120296,23.303624853336,260.936372351746,28.1660499983605,6745752739.6155,3108641815.49101,77670303241.3574,98559038750.63556,2164980692.00282,2292387112.3893356,56770919210.041,98532375799.91783,4.09130343647096
407,S-zvipe_z1_1168,2,0.899175769690253,53,2.29,1.3740001,-19.85,20.41040474813,2.37851790199334,58.114098571965,23.2849580637075,77.1621039282138,25.4621148852889,97.8724725760556,10.1583890092205,1333614523.24196,614568904.719797,111495861540.419,57347634520.716064,1034490493.57231,435764240.4839678,83053662441.2381,57345978888.22145,2.65616752307145
409,S-zvipe_z1_1172,2,0.80835085229105,37.6457925317345,3.7403374,1.7242104,-22.1,35.3394588437151,3.00129001338349,124.69069921294,41.9474610591486,102.930716825885,7.19063003523749,94.8989438908076,8.13641544640445,10593277027.6157,4881694482.77221,55069147468.5815,106040755797.51295,2210057782.76757,3595336455.1120234,39743676455.4992,105979787912.04633,1.37451230543786
411,S-zvipe_z1_1282,2,0.81546709697187,43.4141894428865,2.7290645,1.6374388,-22.75,62.3588881533774,3.42027451209919,203.574231328673,72.4613045792351,279.283449673724,36.3353230159686,259.161870844201,27.5328491333697,19276588701.8452,8883220599.92866,37685351021.9513,118345299255.43427,2411906505.05287,6555846358.580149,26521386854.8108,118163576174.64436,3.90618516588463
414,S-zvipe_z1_1304,2,0.973408140737678,32.5916525299761,1.2737037,0.58714837,-23.23,39.7934278352445,1.91646147599666,275.227210289529,78.8896146511071,274.71828948793,63.7982030818343,274.37232320225,7.55951711138745,29993697066.4257,13821980214.9427,60272397017.025,104096216639.65553,6851389910.84703,10774452266.906073,40166170756.5248,103537111689.66547,1.80959087642717
415,S-zvipe_z1_1306,2,0.821404557317455,53.9641047277487,3.0010967,1.3834373,-21.66,28.5259485606673,2.31534012359409,49.8828519717544,45.2872795923113,92.7477598109061,55.0742513405776,72.4210467127808,42.9983439522842,7063665312.99978,3255145305.52985,46974312404.63,93109081631.72075,1410622956.67761,2338189293.6547327,34258413118.7612,93079718269.49992,1.31552798315377
417,S-zvipe_z1_1315,1,0.819721297233708,65.9903921510962,2.99501,1.3806314,-22.26,36.5352889190457,3.16150797025656,201.615300725851,79.9315651681127,190.206504865104,25.8630575756434,186.668927638426,17.2928138437502,12275247848.8879,5656796243.72714,54162457974.2923,107607386551.44312,2481954632.0665,4189982941.184218,38857521309.9442,107525781482.32306,5.05780591049965
419,S-zvipe_z1_1318,2,0.924631081743153,49.1220574907981,3.1471405,0,-22.39,59.9411220647442,3.52053244930398,186.443818182658,67.6516357059953,204.289694094505,17.0378078942324,193.510561997025,9.96484253652693,13836617478.6864,6376321418.74949,44066814687.4778,91622186896.54872,2634719402.15522,4721210047.818847,31151951342.3478,91500466159.41624,2.18921969991526
420,S-zvipe_z1_1320,2,0.924574821709752,53,6.1699443,3.7019665,-22.46,27.2818266280776,3.28851591023723,115.204006528732,14.3177334159694,129.940215982388,12.2953990295664,129.940215982388,12.2953990295664,14758078399.7308,6800957787.89438,46637906827.6351,93380714108.40431,2926510968.93677,5065302040.168254,32865711171.9536,93243232905.32889,3.56812618623621
421,S-zvipe_z1_1322,2,0.841009956245498,27.7585804241905,2.5947118,1.5568272,-22.86,20.2597888309692,2.31686377360009,67.9439079975752,26.3371193823612,84.6514553588132,8.03864764064474,67.717401284395,7.80681740119027,21331943555.4679,9830388735.23866,49748937353.2684,117931033523.87872,3584617539.82775,7415437325.185667,34710014897.3238,117697663346.75659,1.77215430836184
426,S-zvipe_z1_1530,1,0.818540738003603,52.0453243588965,2.990567,1.3785833,-22.09,29.5242839531424,2.34471175752839,89.0796343653748,30.7974983156762,95.5889444277792,8.20627858047036,83.5403243349938,7.53478645645513,10496155065.9465,4836937818.40853,61871236491.3732,104646006201.87006,2509812651.99944,3587870723.5300093,44632649503.2886,104584481629.31757,1.23527851782733
427,S-zvipe_z1_1531,2,0.927871857484921,44.9947300282332,1.214008,0.55963004,-24.46,53.2613817156836,3.84580989905375,341.5206952688,99.0794365075905,339.537192534675,81.0316688374463,335.998530836299,45.6981987746983,93117182123.2154,42911143835.5831,37532199210.3041,145441706143.88943,8525303438.58227,33738000137.909126,21809696068.9638,141474510894.1534,1.89864674820427
428,S-zvipe_z1_1532,2,0.862062274451339,53,2.934177,0,-21.46,25.1065896468141,2.78293683293986,179.03238413639,58.8976597077453,137.108597960346,16.137138426696,127.492538064248,12.6719847237559,5875296753.88813,2707510024.83324,89708494499.4857,86252000260.95096,2505884135.91553,2010551480.0854037,65565872453.8122,86228563897.12756,4.20875637854432
431,S-zvipe_z1_1538,1,0.85539311491924,53,2.8297935,1.6978761,-21.77,14.1314493390949,2.30469419024723,170.063043843784,64.2161157327829,169.429395113962,19.0589709648819,173.049979594386,12.9403676258103,7816824443.48696,3602223245.84653,60035372262.6692,91282655292.47186,2068564495.84512,2641973837.989454,43584065990.0933,91244414248.126,12.1731738460986
433,S-zvipe_z1_1540,2,0.853700713099907,59.7562963901317,2.2117953,1.0195873,-21.84,47.5695242679703,4.02293585375311,165.681874537808,58.3529317871235,170.34017952398,49.4720536576273,191.242962819247,14.304769040122,8337392296.31899,3842116265.58479,61201815133.3962,93088516774.24448,2209907798.91091,2828198183.2492843,44354817544.7258,93045543957.05934,3.08927353361617
435,S-zvipe_z1_1542,1,0.81554447116842,56.9149023316185,2.112905,0.9740011,-23.55,65.0811751374729,3.44218824343324,172.102900729133,54.8262067935624,182.460147584953,49.0245454351022,185.561911219038,16.2192939258788,40274474332.4172,18559665590.9757,47769426324.0636,143521586711.8344,5243563919.51733,14287639374.53664,31974332634.9972,142808645443.4247,1.92003751488298
436,S-zvipe_z1_1543,2,0.84299241666248,40.7966736832859,2.1840549,1.0067996,-23.28,88.3300433157275,2.71009328478983,210.463639941957,62.8576898447959,231.929133563745,9.89299063916444,191.696499386575,11.5952864928113,31407289585.9138,14473405339.1308,52668672142.3779,129537803973.36336,5055940621.32538,11119924798.943611,35799046256.4305,129059637109.00224,1.09217003270741
439,S-zvipe_z1_1571,2,0.844863190893173,35.6683456567246,1.105485,0.5096034,-23.93,56.5103233008154,2.61649500407708,175.151092785152,61.4540872648529,175.145168304544,52.5902410823506,175.132755523762,34.8542669150843,57151852255.8334,26337259104.0707,53326761123.6137,149773496991.37,7826178422.9183,20701961731.716553,34210964436.6131,148335866133.18594,2.7814233337808
443,S-zvipe_z1_1575,2,0.993940045810605,35.4968265313316,1.3005438,0.59952104,-23.24,40.4100372077068,2.15985685836126,222.746816322676,63.1907104262332,224.45909829451,52.7074337301907,227.215065091569,31.0386621255483,30271231713.9705,13949876365.885,49421622151.9628,99833169112.04509,5828049637.31249,10766335804.180548,32777122191.4664,99250932833.4289,1.43780279478856
445,S-zvipe_z1_1577,1,0.842758326965257,55.7364722880395,2.1835556,1.0065694,-22.42,32.6238228523458,2.3661482600845,75.2685868350651,27.9286088944804,62.145079193565,20.6340971795477,102.246179191108,10.9460215842748,14224277280.6578,6554966488.7824,51531684513.5831,106824223391.49538,2747727407.28066,4876922385.618689,36679666997.2199,106712840517.15968,2.49036916588126
448,S-zvipe_z1_1580,2,0.842900446843856,38.1033351153307,2.4587634,1.4752581,-22.4,14.195536435961,2.853226404961,191.512709228002,69.0121926599914,186.498014493001,18.665749224188,179.905345023352,15.5533119851375,13964649069.6788,6435322151.92572,57556647798.901,107017829269.80904,3027180095.10721,4815656922.147819,40999599777.2886,106909425356.3743,12.5191034654788
454,S-zvipe_z1_1991,2,0.823963682151799,33.4779027634698,3.542403,2.125442,-22.94,69.8541248942688,3.70650512562652,192.077622532181,61.6522383707991,201.820485260881,16.0165542005281,196.416999230847,16.46078510905,22963093588.1878,10582070777.9667,72219875349.644,126391637413.68883,5341807586.7223,8174199757.077732,50284261475.881,126127033051.77989,2.20822603448741
459,S-zvipe_z1_2064,1,0.874803565228535,63.7480881215271,2.2665305,1.044819,-23.51,61.7050166053046,3.55606188391604,178.329230555195,54.0606276913645,194.145713390798,49.5045018937567,191.602927227878,12.4545574168891,38817742711.5098,17888360696.5483,63082801345.4768,130635067209.59885,7410450589.30684,14027460838.051954,41858910342.9849,129879756418.36308,2.65680422294192
460,S-zvipe_z1_2065,1,0.87338168649104,74.9710965629575,4.849398,2.2354622,-22.51,10.8900352708259,3.36036384323332,98.3224136083456,6.67331520939705,95.8591598785028,7.05317760357944,92.5029698936699,8.63470784403905,15453621506.0599,7121484565.00456,44566720957.5914,102556113921.95644,2662994943.57688,5281231380.842199,31506560912.7929,102420042461.79219,1.81064610991885
466,S-zvipe_z1_2310,1,0.841793850880652,46.6370924676803,1.1015157,0.50777364,-22.92,38.1481020396483,3.66260443461192,206.699028413391,81.8623807807172,206.312481218552,71.7367214777554,205.492692061552,51.6313189223822,22543960384.4959,10388921836.1732,33223351266.9151,116557555069.9663,2497206172.819,7669676353.587184,23102364732.4031,116304942751.88588,5.30910827831982
474,S-zvipe_z1_2323,2,0.895426648224957,45.3007740040862,3.2715826,1.5081251,-22.35,18.6221523902556,2.25526717129283,116.708712006293,37.683443472437,100.606388506003,7.67193555989224,98.6785271732499,6.69799616170112,13336145689.9987,6145689258.06392,51858330692.0333,96224491049.09604,2875591336.97762,4578361866.452657,36829127334.6284,96115510092.16658,2.30260365572341
482,S-zvipe_z1_2595,2,0.800958446714053,32.3969454901412,1.0481114,0.48315552,-22.65,45.9521208725119,2.46885017344326,261.890245111342,95.1706118922696,263.641673822038,79.4431097276639,267.716258046248,46.5460052893049,17580451640.9271,8101590617.93876,41466598686.2828,119400240916.10378,2415705406.86949,5985554091.028695,29361573894.2957,119250118125.9247,4.65882952838663
483,S-zvipe_z1_2597,2,0.914207163920157,53,5.341929,3.2051578,-21.24,47.361442060869,2.77412038850969,164.07075949569,14.8359988982087,165.311928379086,12.2206444556108,182.678826088097,11.9841222778778,4797666775.39756,2210906348.10947,147140250233.219,77479907184.0152,3835955449.11618,1682416707.9870622,107747590063.235,77461638836.68028,3.76513028828008
487,S-zvipe_z1_2602,2,0.927589740903468,35.3645853016448,3.1572108,0,-23.65,45.1183278220732,3.46698676120865,174.530312339405,67.5454717915307,173.075104551188,18.2317311819808,165.461922710235,13.3120974728946,44160098542.7293,20350275826.1425,51107391555.3079,122096687317.97707,7115023781.15546,15886482326.513145,33076968251.2424,121058749098.58125,2.29490230378904
488,S-zvipe_z1_2603,2,0.819440993984867,54.7800602350293,2.123207,0.97875017,-21.43,38.3465337329418,2.83798367857395,169.272884887757,66.7616709081532,166.892384678377,47.8959169276745,155.088441105144,14.1079572293088,5715185029.48853,2633725820.0408,71890508150.6753,91019840308.39307,1824540348.56712,1922728832.5945547,52681178798.5776,90999529908.68517,3.88798639276438
495,S-zvipe_z1_2612,2,0.961952947633202,27.687779137454,1.258795,0.58027583,-23.08,29.4601565830427,2.70015818086275,114.013593237938,45.893904971529,102.267510546903,35.785156648731,82.4488213916862,20.1027189548136,26123427197.6257,12038445713.1916,38712857826.3533,99854198179.20763,3919410187.85584,9088988227.902107,26160486946.2387,99439686177.12714,1.32580443462491
500,S-zvipe_z1_2740,1,0.824578614107272,46.6940944895392,1.2762972,0.76577836,-22.55,54.1136192173284,2.8820411032578,196.774982402501,82.5831738393367,176.872788066485,62.9288988449673,146.718517353053,33.3853189268532,16033556801.9559,7388735853.4359,67097569147.0524,115251241899.711,3797447266.01387,5603397876.098493,47594076602.2846,115114945561.6769,2.42780472220846
506,S-zvipe_z1_3488,2,0.969577476296718,41.2947209299713,1.2687074,0.5848452,-22.89,45.6156834125809,3.02855740505309,165.433285339604,61.5681254397409,160.936041471899,51.4972577054665,153.43448316557,33.1526757808845,21929560999.1444,10105788478.8684,48070544172.4052,95737402646.33487,4337973330.09486,7680578801.932789,32881632212.2634,95428816270.21132,3.1026869702373
510,S-zvipe_z1_3500,2,0.82121820827554,53,1.2165413,0.7299248,-21.44,33.9382515749513,3.47529720834985,99.9751430947653,35.7196864633493,92.8469306290922,29.0487057730913,81.098903784454,18.1828191220705,5768068202.21979,2658095945.72341,58190972669.3078,89815998528.20175,1492174118.4552,1917489073.3088133,42630675602.1448,89795527880.13266,1.36556140704795
511,S-zvipe_z1_3506,2,0.961209712961153,38.204085057148,2.4905024,1.1480649,-22.95,18.2606451285102,3.25285126145611,285.238188734214,85.1459064140771,265.531579372745,59.6657339249688,264.071953267986,18.4393912585096,23175573365.9032,10679987726.2227,27708040913.8949,95205237652.23718,2569886202.4288,7870184196.725779,18900868204.1098,94879383836.15573,14.4311555874679
512,S-zvipe_z1_3507,2,0.82210764538103,39.6405744339696,1.0757594,0.4959006,-23.24,11.5603019118707,2.87392805439241,127.054119675786,48.0678877392617,137.952943678059,43.1537209169085,162.011217937607,30.1280582067805,30271231713.9705,13949876365.885,25656384483.5848,127586466638.45827,2317526780.43453,10246539761.990908,17548013310.6393,127174348404.82715,13.919672036799
519,S-zvipe_z1_817,2,0.910927808482778,53,3.5207057,2.1124234,-20.66,19.4766517406513,2.64191160433205,140.963593596197,6.98274802340784,123.306770901646,11.2448286157381,103.158363961606,7.60809728834168,2812095772.90068,1295896669.53948,83052436037.0706,66203323591.98959,1417211264.3174,932451511.5428739,61379868250.1903,66196756633.57161,5.26862026125196
520,S-zvipe_z1_819,2,0.920533460574342,53,3.301965,1.981179,-19.94,28.6667228299447,3.32397722486511,94.4739119918876,35.2835083242405,83.3492876356093,12.6849384353768,119.594590060256,13.8404684703997,1448873195.49023,667683500.225912,128566722745.401,56953313507.69457,1321251897.88492,479821183.22313976,95673286351.516,56951292269.25299,4.06376593880052
522,S-zvipe_z1_827,2,0.823708266625296,33.6910759553766,1.0777942,0.49683854,-21.48,24.4772463419693,2.83038635824661,137.614476382588,42.6992022128263,141.368593946531,38.1385793201001,149.626609825328,28.2794959331828,5984529200.58775,2757847557.87454,72498176120.087,91400392913.88928,1921604690.94851,2018729570.8429897,53065091300.1041,91378096695.72433,5.49913336564502
528,S-zvvd_z1_186,1,0.82246993800909,63.4407191956815,3.8056493,1.7543176,-23.85,33.3846604960665,2.82140907524837,198.055831771002,58.3001043661326,193.056345123367,7.99643115850753,189.50291863941,12.8069552792761,53092153360.3389,24466430119.9718,29241948170.2168,147490054519.8305,3940691109.68308,18492046177.008827,19023501549.2735,146326212314.9846,3.52888649377733
530,S-zvvd_z1_206,1,0.807419542626825,67.4843615166447,5.2066064,2.400127,-23.2,73.8606243903103,4.01132665558127,166.124127753612,11.8872412692278,167.698563687529,16.1629373506809,169.868032240417,17.1028123539985,29176318343.3431,13445307992.324,34107756832.7985,131929210516.21225,2927059922.27885,10019893735.264832,23444133015.4283,131548159686.7286,1.44472106593779
534,S-zvvd_z1_450,1,0.840096996029634,65.559891782901,6.1531253,2.8364508,-22.94,26.0400524760078,2.36861777915053,99.3586947910943,58.5413690449036,50.1392565930506,31.5341245319338,60.9547455175939,37.2285052157015,22963093588.1878,10582070777.9667,35382591564.1572,117857384381.61978,2688412514.3439,7846036176.308241,24582089511.1378,117595930072.41763,2.33709206446768
535,S-zvvd_z1_458,2,0.924319351282905,40.4452038581238,1.2093868,0.55749977,-24.16,13.9766106667084,2.6413571463441,250.746655484801,88.5731558043001,246.732534694466,75.2097214511712,239.527188031614,49.7741503459674,70636655553.6256,32551454172.1777,18919005794.9338,130476535813.66989,3589899665.72546,24357238895.006836,11525643706.1717,128182882286.7837,17.0720789226571
536,S-zvvd_z1_475,1,0.901271986818569,45.2064969726342,3.2928438,1.517926,-23.84,34.4517934333177,2.65489130009492,103.812846792786,35.0043887931017,96.237746438607,8.36153552146552,86.1034490020519,9.88186550948522,52605390475.7134,24242115426.596,40705069661.2338,131393155856.83382,6144396172.51823,18759876469.27746,25985468788.5079,130047023960.08789,2.26163181521084
