KID,Name,Quality,Redshift,INC,Re,Re_err,Mag_H,sigma,sigma_err,Ve,Ve_err,Vopt,Vopt_err,Vout,Vout_err,Mstar,Mstar_err,Mgas,Mgas_err,MH2,MH2_err,MHI,MHI_err,Rot_Disp_ratio_int
537,S-zvvd_z1_476,2,0.819011415403701,38.7313213360183,1.0716197,0.4939923,-23.18,53.683904975077,2.49239924142272,281.984281393411,100.810660811892,275.863014488435,84.8241809489512,262.248842596313,54.4018713336611,28643778433.9351,13199897895.8226,60571492281.21,133124470238.89658,5228428073.008,10174806336.161116,41611326472.3323,132735066551.41464,4.40500871908809
539,S-zvvd_z1_503,2,0.991856585378266,42.2607690242647,3.3759542,0,-21.68,27.3836708507207,3.39280855531514,86.9045136258719,36.5580777709595,100.571262141096,15.8812297271569,92.9826099731404,11.2588765130987,7194991691.41558,3315664373.92423,54754362497.4287,71114033287.99832,2217515433.74727,2434086184.2384243,39501388769.6852,71072364213.76619,2.84102373232377
542,S-zvvd_z1_888,1,0.832809406604093,53,2.8346097,0,-20.67,30.27852267645,2.87268255210601,102.597975461801,36.3173816770824,113.208640715989,9.81536445865966,114.510927281377,9.05107030460065,2838116373.41105,1307887729.68251,89593409727.8402,76067951237.63393,1344764098.87317,940457395.2117112,66352365134.5617,76062137396.86024,1.79936720348086
553,U-HiZ_z1_114,2,0.832713051985121,52.6199016008322,2.1673918,0,-22.37,60.6038852456935,2.81533623000951,180.71230216259,68.5835723012637,156.348348862292,43.7356202119936,166.104548979964,12.7770714882138,13584088880.6634,6259948792.93244,75375453030.6711,109923847528.00789,3815346129.69297,4750960446.26822,53804591654.8708,109821130162.63637,1.26700654805463
556,U-HiZ_z1_123,2,0.838422724156614,48.5217394361748,2.2725632,1.363538,-22.61,28.5704316243703,3.69541416405675,243.094103401656,84.7214341395337,218.570756047526,64.6283423812005,180.51969290224,21.0319500019255,16944565009.514,7808555303.9235,47994956281.7396,111804948426.678,2899064404.67584,5824041033.584606,33906685621.8524,111653155077.37007,5.83973564394427
560,U-HiZ_z1_132,2,0.841548602708507,30.1531394306227,2.4271846,0.94784594,-22.93,27.8370163189679,2.4011241839832,131.093704104998,41.068161258337,145.934383784524,6.36859775537452,126.848086544072,8.07108732351098,22752561881.1943,10485051558.1541,40781971828.1615,118285020628.24509,3085044931.02451,7837227657.175171,28343554057.9977,118025098888.64307,4.19428462679033
563,U-HiZ_z1_139,1,0.841690919495188,59.1169711417439,1.8334421,0.715982,-22.12,61.5979654897826,2.86707565976524,126.91250871904,40.6405159869636,156.553728537793,40.5676279664225,166.710801537417,9.88922008005583,10790225303.8925,4972454057.09332,77726488182.7035,102564190833.0394,3351899899.89451,3748043225.0510726,55920743069.7812,102495684851.7013,1.31386437864958
567,U-HiZ_z1_148,2,0.839186315834297,38.76937756806,1.1460167,0.44753385,-22.01,31.0472183479502,3.53268999468245,142.147515747114,47.435376238739,136.445034062509,39.7891531434376,125.603222235657,26.2043504499171,9750575921.15481,4493352959.05752,74334851829.7308,100256200031.49063,2953262938.83819,3363683429.023514,53670367587.1373,100199756878.665,3.59714531090147
570,U-HiZ_z1_201,1,0.841968692708692,61.5166139220876,1.8338987,0.7161603,-19.35,39.8425076181737,3.009967225694,114.71039647272,45.2272970521996,134.776016262961,44.0413064777851,139.967525771545,15.8342871536973,841453872.37071,387766761.461157,241093771358.395,59138637585.801636,1403887005.0678,281048584.5162257,180217958160.396,59137969758.843864,2.85161302996444
572,U-HiZ_z1_204,2,0.839484701952211,56.2311952535185,1.8285182,0.7140592,-22.15,79.9742170768468,3.50335521252381,202.27607725121,76.102231241635,184.506472699759,57.1780035169894,185.782831298151,16.4408255773258,11092515006.0023,5111758067.28217,68752484858.6568,102898928769.46632,3016819119.68014,3829047096.546642,49425312585.6968,102827661357.41945,1.79852138026846
573,U-HiZ_z1_205,2,0.843690839132232,50.2066939605874,2.4331105,0.9501601,-23.22,37.1738382645504,2.84331109546868,207.681098123716,69.3271526271858,198.019131723095,15.4879001179225,189.866963688771,12.0071868787952,29718706929.8315,13695256649.6919,32021756284.414,123970291526.04803,2956609460.73331,10197584261.241997,21853493852.3915,123550161700.77725,4.87146310526959
574,U-HiZ_z1_208,1,0.836158015027448,66.4496732309612,4.9710264,1.941248,-22,63.7879547192585,2.86982544245753,177.763316646314,22.2680486966131,216.802229388551,6.9322590843061,205.350207895196,9.25340329475583,9661180065.80254,4452156712.3514,78199961053.3346,100858637948.69167,3068838161.90934,3340883702.282865,56489566083.7784,100803290347.85068,2.2098059205752
576,U-HiZ_z1_31,1,0.835747551243873,68.8477324352202,2.957641,1.1549958,-21.5,48.3398779694049,3.10127448614569,97.2099281260675,32.1719714475915,120.708461972761,10.4436213689676,131.746655034593,12.6451652836978,6095792477.03297,2809120957.15805,120668584812.404,92644366340.26361,3313860833.90379,2122126570.4263935,88236634570.3008,92620058267.13812,1.95873374657034
577,U-HiZ_z1_33,1,0.838367624855035,56.3222724943428,1.8261697,0.7131421,-22.1,34.4984298346363,3.52635132921129,69.97399670155,26.0846551113883,83.3217810027003,26.0761457463412,91.675000577901,10.0288864824874,10593277027.6157,4881694482.77221,38518915080.9453,98541659565.56456,1628513043.84762,3527376774.0464845,27737144388.7953,98478506705.92818,1.39648987484502
578,U-HiZ_z1_34,1,0.834663529156268,55.0815684708749,1.1398275,0.44511688,-22.51,62.7288146207864,4.86662958424185,219.089646079706,85.6467051877184,236.233441089173,77.5329470897899,269.1182882059,56.0701323973658,15453621506.0599,7121484565.00456,65310309765.4901,112069625878.36995,3657148295.83455,5387722724.838948,46355760503.5004,111940044168.10841,3.34690503626263
583,U-HiZ_z1_44,1,0.833836328072314,52.7578490077348,3.4721093,1.3559021,-23.48,45.0020207859113,2.97629101426392,102.009533733579,41.0402628381371,221.732296054444,24.7013485723778,228.599216135246,24.5577364102422,37759827560.1379,17400842193.6119,34802848092.9594,134337394398.92255,3757795019.40849,13130630579.937107,23342145168.0834,133694136275.54832,4.55391706517105
584,U-HiZ_z1_49,2,0.963470662978973,47.6167366942204,2.7786853,1.0851113,-22.01,30.8959263096894,3.22532739481964,168.708595575151,71.6852864368525,150.658872718529,21.7512464253541,115.454509894214,11.9745545012929,9750575921.15481,4493352959.05752,50294356839.3291,79668356642.5877,2455889583.48188,3315687056.181535,35968772372.8175,79599329579.31253,2.64045754054016
594,U-HiZ_z1_84,1,0.840263631552284,53,2.1870446,0,-20.09,30.916158482081,3.85833174766081,67.1421159611187,29.0663363952438,70.3417123848321,25.2996477799921,74.1331806760251,10.4257777557102,1663528425.44136,766602961.032885,183780911072.138,68841655558.17581,1832748152.01315,562632039.410635,136803130015.132,68839356368.13252,1.57453436911222
598,U-HiZ_z1_96,2,0.839854634005702,36.4288122961295,1.748568,1.0491409,-23.33,62.7017478469808,3.71369998659165,290.968537309382,97.8125869619556,296.19561828858,78.7031623216963,297.830910680327,16.0341521462299,32887446455.0866,15155505278.8418,51449014747.6566,131527553894.20041,5080006918.37907,11645995807.405596,34863915661.1109,131010946928.28413,4.38451216434455
600,U-zuds_z1_100,1,0.824522973371728,47.3843318812965,2.1460745,0,-21.56,19.0129553721643,4.13500855638646,139.013520596229,52.2392484555154,139.549693574595,55.010227177594,119.364053082763,21.3688675214033,6442137058.77326,2968726755.19505,141555834501.598,96639204738.91078,3979133052.21804,2267304755.609369,103441128909.308,96612603845.0176,5.80043391724598
603,U-zuds_z1_109,1,0.807770532572785,45.9817757569805,1.1031102,0.43077832,-22.33,67.604802133008,4.39392846840601,125.747688021942,45.0312477165549,137.22428824125,41.5849755134973,160.484204100096,31.2947090348897,13092728075.2733,6033515242.06143,179313254897.306,119752259822.31854,8454001368.28943,4803860116.2251835,128465604157.155,119655867639.39255,1.73395997733278
605,U-zuds_z1_113,2,0.916177526963381,53,2.3846338,0,-20.6,24.5251920551018,4.21629909202015,181.689074438475,67.4042000321606,201.348245998988,62.034567409491,195.884107944647,27.2112371075803,2660910828.30958,1226226188.1611,251121805257.188,69116256489.653,4139565159.26637,939856592.3883153,185700932404.452,69109866015.85365,7.62631616901008
606,U-zuds_z1_118,2,1.0365498868048,39.9982610778265,3.3151658,1.9890995,-22.52,39.0371247481972,3.20324003366364,137.946774204552,47.28645439673,192.026633479887,14.8459796705451,285.464806994816,19.8291592807402,15596615395.3587,7187380366.52475,38827430492.4467,78359992550.89806,3019813841.00795,5349550281.221478,26923020038.6757,78177175341.43506,6.4685844927477
613,U-zuds_z1_139,2,0.899760924167897,38.7586024650272,1.9598911,0.76536196,-22.05,40.0695507101997,2.79499995399303,104.1181078081,33.3781830489572,121.50024527234,32.4764575214137,140.100003906565,11.9892870744852,10116490352.9127,4661977121.15793,86703449987.1561,92108908385.83846,3925300749.89455,3541360805.287528,62239209952.8282,92040804905.63713,2.23130148765685
618,U-zuds_z1_147,2,0.882540584875186,40.7266622806233,3.6747413,1.4350324,-23.34,52.0663728211928,2.70563152376412,123.887220707174,37.0434134017348,153.587103371793,14.4070640247582,174.198328772979,18.0749514279332,33191757252.13,15295740669.1843,35384963681.6095,119941218016.65704,3764254211.7538,11531657925.029623,23774969526.2073,119385579718.9064,2.75740579318786
619,U-zuds_z1_188,1,0.912776862051005,51.6923207647256,3.2073195,0.9621959,-22.03,26.2854785188706,2.636289510366,95.3286761492284,32.7258830784905,113.950319715988,9.33613753781046,118.106346855621,10.1684422753998,9931856852.01049,4576892558.53018,91901574770.7409,90049174607.71394,4191715405.98992,3489228264.6618056,65947262680.2639,89981548851.12636,3.42809120069562
622,U-zuds_z1_220,2,0.914297739523649,53,5.226306,3.1357837,-20.11,39.8066364246936,3.65180467114291,101.175540263934,64.1046055772934,92.6258410536386,56.168194470034,104.136446511841,61.8647754571484,1694456442.81258,780855503.600267,166122964620.011,60670382384.61797,1911985588.54526,573155308.3827633,123466901527.418,60667675014.691605,1.09695276772775
651,U-zudsp_z1_115,1,0.826691341168901,61.3547136816542,1.800763,0.7032204,-22.56,62.0055694317655,2.37531704186618,161.722396132811,51.0355234983844,175.007099665111,45.2388254081219,184.27781658167,9.71095767061455,16181916889.9459,7457104557.57876,81684353448.3204,116423546076.33745,4672034350.71342,5723921598.949514,57903999321.509,116282753676.19289,2.34039557411093
652,U-zudsp_z1_120,2,0.827709665798965,34.8367336136282,1.2405124,0.74430746,-21.49,38.0172313253901,3.42408110754631,251.570061213892,83.4860853913949,245.720208135781,71.0618741309261,236.379179045179,47.6703289429716,6039904641.5922,2783366194.28212,126080970757.59,93978084296.04726,3389677565.97875,2106176110.805932,92249092625.2718,93954480202.62384,5.97341581255093
653,U-zudsp_z1_121,2,0.86784178765298,44.1813301208037,1.1849065,0.46272078,-22.1,28.3531518727909,2.87522005713858,237.539440352762,90.0447821695401,232.086917630902,76.8551399240712,222.25318604862,52.2623948388407,10593277027.6157,4881694482.77221,60734308926.0017,96236286150.06488,2699966708.80492,3630241595.466379,43634843772.3284,96167791478.82994,7.61815421437023
660,U-zudsp_z1_53,1,0.808133247012145,53,0.8025723,0.4815434,-19.97,53.1342601215717,3.75864165680514,138.972554709037,55.2241531442533,138.607024172681,48.0722570650375,132.884348357975,31.6014921116306,1489463584.87734,686388748.791401,153268983783.627,70127757001.78575,1321914770.28001,495020061.33070034,114245916551.389,70126009848.2752,1.91030629855815
661,U-zudsp_z1_55,2,0.957974844373852,55.7389153991983,2.380947,0.7142841,-20.12,40.7184551813987,2.92426782865443,91.0895919454212,31.3044135040722,116.237142723228,32.5820379678571,113.422336932513,9.80868849723902,1710135415.98467,788080836.859295,195262950025.037,57168646252.4027,2436582206.15598,586114240.571056,144982231442.768,57165641642.76788,1.74043301625048
663,U-zudsp_z1_62,2,0.836304645851761,33.5617727862483,1.5691053,0.9414632,-21.76,38.8710086828448,3.47053177511781,187.682242962537,59.3062994534532,164.776193452055,46.7524839459674,139.174199780513,15.5737288657238,7745157732.42143,3569197111.71494,49545572488.2008,93061536300.8052,1640039469.4,2584067739.7565436,36019197758.4968,93025653088.7176,2.80992365401424
664,U-zudsp_z1_69,2,0.967609872479538,53,4.142549,2.4855297,-21.02,42.9197222594986,3.5010060256899,215.739410632323,79.7012736281031,202.46207918235,11.6470596367729,217.221369116251,18.9431501606031,3917692578.25506,1805388284.91017,94926278186.6669,65921137480.13439,2308573804.07205,1332963272.2917666,69637371716.2367,65907659460.71443,4.61741105410208
667,U-zudsp_z1_79,1,0.815636528766913,53.4260988087768,3.5072389,2.1043434,-20.97,54.5151221399234,3.04072458446282,154.56602091019,52.9908917933643,156.122866678551,12.3614306000703,151.023567901422,8.34639042643647,3741363420.42926,1724130608.49275,133857414392.571,85793011389.51953,2421914446.80914,1282572830.8038,98823684169.7459,85783423866.24535,1.63327111727651
673,U-zvipe_z1_1081,1,0.880359668478435,74.428513631032,7.7281384,3.0179346,-21.55,14.74456104627,3.52993126570379,55.88378765952,9.29914970987715,107.097713383912,15.7282279308961,107.097713383912,15.7282279308961,6383073844.73109,2941508684.20788,113925197894.386,86518631583.39032,3501921259.72237,2225585050.1866617,83025020026.0627,86490001631.67307,6.44637705400157
677,U-zvipe_z1_1821,1,0.841547850015293,60.5465775022628,3.5039103,1.3683208,-22.33,43.1457916396616,2.59098480764388,180.745867748374,66.3718016018638,167.83158524546,14.9356167458864,167.227645128263,13.3558918149102,13092728075.2733,6033515242.06143,120495106391.123,110301618138.34177,6020913996.56158,4702990894.73503,86070821349.2941,110201310521.15762,3.65824706314757
680,U-zvipe_z1_1824,2,0.962579425265966,38.8165477624137,2.7760072,1.0840654,-23.33,42.4298226262107,3.29327693814479,204.004517325511,72.6231171784402,169.813525749492,17.666421785582,175.442302045102,23.75819981186,32887446455.0866,15155505278.8418,32759966698.2065,104516280458.15605,3911184446.53097,11428397587.921558,21690813723.0643,103889578925.8014,4.09268101963115
681,U-zvipe_z1_1825,2,0.919619449189142,58.6100109642429,2.6520476,1.0356576,-22.74,37.5150765342783,2.8396200307599,69.0475840722018,62.8975047756553,76.3289426645474,48.5121456216128,349.493027254708,192.623145541275,19099855845.3237,8801776887.24594,54275389105.9955,101104434673.96678,4094485232.88643,6679037285.558914,37730002912.1121,100883582270.26105,6.76969546231127
686,U-zvipe_z1_1836,2,0.827618410028457,37.1266877838799,2.386751,0.93205607,-22.31,9.1612431332269,3.38288393987329,80.1662651071013,73.8602673236263,185.301735497225,156.31566458178,144.518082389762,96.2255735331641,12853753433.543,5923388679.05207,48408183547.7633,106616583864.16046,2329042264.99994,4368832322.50738,34645970889.2958,106527035343.15303,15.7335029852802
688,U-zvipe_z1_1838,1,0.802053730613748,67.0266666157155,3.825385,1.4938607,-21.23,34.6896430968148,2.82272909311772,98.039639018648,30.1969454242084,158.508208034525,9.83982296508617,82.6271315808611,6.55826689729341,4753680499.24834,2190636174.76882,89549949800.2572,90924878845.64111,1908077272.59747,1605949310.4344232,65896144757.6389,90910695299.87564,2.30493806870332
690,U-zvipe_z1_247,1,0.83769654942719,71.5609700362979,3.488066,1.3621334,-21.7,61.9055640385822,3.50991336187358,145.96195316656,56.4825049863649,195.938407631607,13.2116527156972,220.520103953455,7.52256726529337,7328759665.92967,3377308601.81091,139554738064.144,97361361315.7441,4436778946.85816,2593103225.6997933,101592450464.125,97326823090.63487,2.74111481088032
691,U-zvipe_z1_249,1,0.88339123944268,53.3297245816514,1.924246,0.7514421,-22.65,82.0124273386657,4.55144610554204,232.104441017661,93.8972987843973,224.405352911978,73.7165346085364,211.24238091883,22.6395821494368,17580451640.9271,8101590617.93876,69128598892.5643,106754960051.49529,4625266558.10875,6200709597.55685,48498746116.132,106574728224.29866,1.89686866068425
692,U-zvipe_z1_251,1,0.840195654708891,45.7994846550847,1.8301002,0.714677,-22.23,84.4986612347234,4.64083729579551,213.504709493767,80.6711562913197,195.330175735371,61.8152497241483,197.123656452876,18.6691016168209,11940705709.6735,5502629359.29654,124907759847.029,108356757132.12558,5805275187.06518,4282044280.067779,89550740345.8371,108272115121.91856,1.75831015453954
696,U-zvipe_z1_4550,2,0.888620810293205,36.7533053219979,1.9356444,0.7558933,-23,47.3161881011047,2.27747523103499,145.732590779373,47.7847623818784,167.177025284718,41.8373028329163,169.796852031576,7.44183282388258,24267787452.7229,11183312190.1949,50905931227.3417,112380480009.99658,4359301632.83493,8515335689.533596,34997465860.5314,112057402010.62933,2.515205293194
698,U-zvipe_z1_4553,2,0.91876176120425,38.741574529047,2.6497772,1.0347711,-22.77,57.5278874530256,2.8840505860974,264.365483339349,86.2757641913219,209.671926893835,9.96152563775683,156.794707716118,12.3310131902385,19634975526.5671,9048375818.69452,48373705600.4259,101239522894.91945,3719487098.90371,6826743287.256444,33574600377.0844,101009091531.80627,1.08127997107707
700,U-zvipe_z1_4555,1,0.890681663055517,55.5382738062072,1.2161971,0.47494018,-22.2,47.0988831189268,3.75998288871102,180.406832701678,57.2992582608893,180.225345094396,50.107203732438,179.910540703893,35.287456049791,11615301383.4225,5352673448.5818,93575047765.9929,97122452143.1792,4636415854.78749,4104459323.1120214,66871151812.9364,97035684796.72337,3.2813768302119
704,U-zvipe_z1_4562,2,0.917180615252115,47.0716528115041,3.8190029,1.4913684,-23.19,19.096919000599,3.29915195940236,194.547591299515,72.4236642244185,273.607086472885,24.9230889956058,259.016442293672,10.2563501135686,28908822150.767,13322037857.4963,28877782787.9447,108182081637.0361,2936503328.19976,9894703470.982077,19504721398.3045,107728629577.02414,1.66073909613405
705,U-zvipe_z1_4563,1,0.900588564023376,61.4617235325315,5.3542953,2.0909193,-22.14,139.563292345785,3.20321705193412,281.518054664316,20.8351459292285,274.418893276709,16.8970497878991,278.262085108522,7.82257404983915,10990815898.6893,5064892119.21166,63917750541.2661,92173305583.91194,3086783885.10025,3791852280.053831,45737568914.4104,92095277395.48572,1.16030749501828
706,U-zvipe_z1_4564,2,0.918021254271401,61.4526106822327,3.2486541,1.26864,-23.75,20.0680100886556,3.63736091429892,284.635620433607,97.0179758312606,232.761892514082,23.9280951277729,265.748246376616,34.2910353448315,48420602270.5032,22313641599.3102,26616944435.2091,122120566290.2674,3891978653.00861,16808743838.165325,17086440437.7448,120958252474.3084,12.8542226882177
716,U-zvipe_z1_4737,2,0.80433875817425,57.2205761650956,2.319822,0.9059195,-20.99,20.8918456063733,2.75547350503307,85.8316911353496,73.0338022324265,112.435563999073,89.3288402011537,93.1443058549841,56.8989018062327,3810922167.42115,1756185330.60882,63824836656.4129,84155627959.2092,1148170540.16058,1250743486.7741127,47125312869.3627,84146333003.51909,4.21326149707322
717,U-zvipe_z1_4742,2,0.839300010497685,67.1911028811531,2.9701536,1.1598821,-21.27,27.4497412163029,3.23374132108897,120.40507167724,37.7289371852928,153.166178479383,14.6625626695949,154.969457401804,24.7730945494624,4932082759.28527,2272849197.82731,75831847111.5466,85126890667.21393,1776483131.90573,1656615152.2634985,55680724796.7224,85110769829.11789,5.44586061944614
719,U-zvipe_z1_4766,1,0.807178246924748,48.3168268360691,3.180804,0.9542412,-21.49,50.742966925585,2.89643086464837,161.394787563361,51.0487841324727,189.791599181775,14.3731556241202,173.121479367313,12.0486033674159,6039904641.5922,2783366194.28212,52061885701.9269,92475307252.1682,1349788415.88929,1996692532.2026584,38129396455.6674,92453748816.98827,2.05429289630452
722,U-zvipe_z1_4773,2,0.857262318401921,30.3818103768608,1.6582869,0.4974861,-21.28,37.3001664938092,3.49585897413067,143.047177044262,47.9658444924614,128.929925286511,39.9813493538381,116.671540473339,16.5626958012935,4977719809.20375,2293880096.40726,58473125415.8068,81470679518.98817,1423590156.23176,1649216784.4724138,42894387413.2143,81453985201.97458,3.01575372468517
723,U-zvipe_z1_4774,2,0.97327885380266,44.639954836992,2.7743428,0.83230287,-21.89,19.2342120542626,2.6284094321657,97.2989508697811,31.2268764890829,95.6210533912344,6.56924620347943,94.5241608412167,6.62115108438151,8730315361.03068,4023186802.31829,97686725144.1524,79403065969.60849,4453910211.03005,3075505161.7107463,70099860851.9717,79343482110.21677,2.90106345174035
725,U-zvipe_z1_4777,1,0.915145176632237,59.0848416545945,3.2386749,1.264743,-22.16,36.0185724283504,2.29966793606367,97.7582676728114,33.1754982862514,111.380849825606,10.8412667046297,154.575429740777,12.1877280428887,11195155145.2209,5159057670.60871,78684093933.2195,91488910772.8011,3946875505.75073,3916689628.5359583,56193397313.8863,91405034526.26273,3.79727056330922
726,U-zvipe_z1_4780,1,0.878041145607513,47.9429820703986,3.1073668,1.2134656,-22.21,46.7348490504144,2.30611024511535,161.529046774565,49.5360813013207,177.783903685187,9.39892495225815,182.396019597703,8.84024885240207,11722758322.9585,5402192775.55691,96202779454.5788,99590403493.95609,4700143165.46186,4147158558.260281,68798974653.4714,99504017727.83664,3.54979186930279
730,U-zvipe_z1_4857,2,0.895036504942209,43.7633427482989,3.7270985,2.2362592,-21.77,69.7333627038333,3.99447940255819,192.185192044033,68.1645247318006,202.712333356702,12.0947610199688,179.300814436764,14.2356902404128,7816824443.48696,3602223245.84653,88657937939.0495,87348898093.59323,3267374912.4204,2710627588.22449,64203430847.0895,87306829608.24365,1.79354608971302
732,U-zvipe_z1_4958,2,0.802183513199603,60.0334021625428,1.7474563,0.6824035,-21.98,84.3880401841475,4.75503409022384,209.228788749159,80.248169375063,197.883003023426,61.935851545341,191.608288991648,17.7196160992705,9484839655.18351,4370893850.31498,68126775963.0769,105692032581.39551,2484126061.17775,3243826968.1983275,49355375866.0896,105642242203.51988,1.41529367594887
733,U-zvipe_z1_4959,2,0.802144408957015,43.3357534731517,1.0953915,0.4277641,-21.98,43.5154702967202,4.46739807364019,220.425734140194,92.0202691066506,211.552786444921,77.5634041949558,193.350193104543,51.180396426025,9484839655.18351,4370893850.31498,79210697573.7046,106640746520.83856,2888082988.17238,3272710111.951391,57385424500.4002,106590516402.93742,4.02842978994377
735,U-zvipe_z1_5083,1,0.988869292668872,65.5260297678872,4.716829,1.8419807,-22.53,70.22092408429,1.90967854152816,140.370368238523,43.2637733613429,168.83812541944,7.24282888217344,157.071420616339,6.63702997002972,15740932421.2677,7253885908.4183,65015837802.2991,87205313539.35246,4736122705.87595,5548128584.141632,45323094057.461,87028644587.34607,1.93310558162092
738,U-zvipe_z1_5094,2,0.822818839036327,49.4383436131818,2.1953702,0.65861106,-21.79,23.699653154193,2.86976163927138,59.2110326504604,51.1278625801018,127.179393173654,95.7771666583685,99.0134755851375,59.6428798401433,7962153419.22227,3669195124.06556,72747224544.3647,98095478660.55629,2402890201.18392,2717813098.6098804,52890476949.76,98057821848.15588,3.65694561433649
741,U-zvipe_z1_5100,2,0.958943327728483,56.7868372028272,3.3936515,1.3252633,-22.07,17.2469029600706,3.37205178607578,182.91863285369,73.6904228863717,155.721008026849,20.8973024211243,138.320943608454,9.25300275282124,10304574298.2096,4748651750.32701,59762256921.6155,82157583053.28917,3021470533.57668,3546485638.5585985,42662245404.5404,82081002021.0134,5.53704466732186
742,U-zvipe_z1_5101,1,0.80424979133941,69.5156585323874,5.7033997,2.227249,-21.6,63.7789240739318,2.34705727643191,124.608435267338,8.655629984147,115.207493592934,7.68144633162259,131.447448619939,9.92069168307691,6683905896.82086,3080140966.27689,106850005000.076,99371004694.48434,2982027993.08007,2314219040.5162497,78096223313.5306,99344053492.012,1.25626139298183
